id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
7557976921292849938,2025-10-06T05:30:38.000Z,35429,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7557976921292849938,scraping_tiktok,mengmeong23,eror mulu eror mulu eror mulu 👏🏻👏🏻👏🏻
7557971493171528464,2025-10-06T05:09:43.000Z,5954,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7557971493171528464,scraping_tiktok,rayfirrr,software yg dibenerin bukan malah tepuk tepuk
7557959901307536136,2025-10-06T04:24:38.000Z,23595,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7557959901307536136,scraping_tiktok,tumeregard,kenapa sih negara ini terobsesi sama tepuk tangan?
7588072768051987207,2025-12-26T07:57:57.000Z,0,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7588072768051987207,scraping_tiktok,joeavgek_lovers,errorr pak erorrr
7558031302503760658,2025-10-06T09:01:39.000Z,1110,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7558031302503760658,scraping_tiktok,ab.cey,ERROR MULU ERROR MULU ERROR MULUUU PROK PROK PROKL
7557970947572581128,2025-10-06T05:07:27.000Z,1863,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7557970947572581128,scraping_tiktok,okinawajo,ide konyol siapa yg di pake oleh lembaga2 dan kementrian negara ini...knp norak semua hasilnya..
7557967153501831944,2025-10-06T04:52:45.000Z,571,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7557967153501831944,scraping_tiktok,sanll__,"kenapa si pejabat pemerintahan sibuk bgt bikin tepuk tepuk giniaaann, tidak ada untungnya 😭"
7558111724437848839,2025-10-06T14:13:45.000Z,23,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7558111724437848839,scraping_tiktok,tn.derrr,"ERROR MULU ERROR MULU ERROR MULU , LAPOR KE KANTOR DICUEKIN , DICUEKIN..."
7558077948815115016,2025-10-06T12:02:42.000Z,31,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7558077948815115016,scraping_tiktok,tehitoh_official,"eror terus, eror terus, eror terus 👏👏👏.
udah begadang tengah malam nunggu luwang 👏👏👏
isi pulsa udah penuh, batre juga udah penuh, tetep aja eror terus 👏👏👏"
7557983189336654593,2025-10-06T05:55:11.000Z,8,https://www.tiktok.com/@inilahcom/video/7557958553273748743,https://www.tiktok.com/@inilahcom/video/7557958553273748743?commentId=7557983189336654593,scraping_tiktok,malika.batam,"nagih pajak elit, kasih fasilitas memadai syulit"
