id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
7628211851104568085,2026-04-13T11:58:05.000Z,26397,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628211851104568085,scraping_tiktok,akumaumasukitb,buah naga apa itu ka terlihat kurus sekali..
7628538140752462608,2026-04-14T09:04:25.000Z,4521,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628538140752462608,scraping_tiktok,kyutabizz,seminggu turun 10 kilo
7639324561742463751,2026-05-13T10:41:08.000Z,71,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639324561742463751,scraping_tiktok,lyiniaaa,buah naganya sialan bngettt😭😭
7628501302457238290,2026-04-14T06:41:23.000Z,394,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628501302457238290,scraping_tiktok,bawangoreng13,nasi nya 1 butir saja seharusnya🙏
7628230625858126600,2026-04-13T13:10:55.000Z,1295,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628230625858126600,scraping_tiktok,uulllulll,geli geli lambung ya kak 😭
7639595994611843847,2026-05-14T04:14:31.000Z,53,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639595994611843847,scraping_tiktok,fajrii211,jagungnya bisa di itung jir💜
7628538239830655752,2026-04-14T09:04:43.000Z,696,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628538239830655752,scraping_tiktok,jeyiivv,ceking bgt tu buah
7639385954940355348,2026-05-13T14:39:25.000Z,51,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639385954940355348,scraping_tiktok,setalmex,buah naganya perlu mbg jir
7639618293519057682,2026-05-14T05:40:54.000Z,50,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639618293519057682,scraping_tiktok,ravvvvsicee,Pelit bgt anj buah naganya😭
7639342176598704904,2026-05-13T11:49:30.000Z,236,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639342176598704904,scraping_tiktok,tiyaraadipanggilnengok,kak itu buah naganya di print?
7639344728593253121,2026-05-13T11:59:21.000Z,37,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639344728593253121,scraping_tiktok,cccrrreeei,keterlaluan bgt 😭
7628580975844721429,2026-04-14T11:50:31.000Z,33,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628580975844721429,scraping_tiktok,notzaxy_4faa,[Sticker] ekspresi muridnya
7628221059058369301,2026-04-13T12:33:57.000Z,182,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628221059058369301,scraping_tiktok,febbiay,"mbg kecil-kecilan anjir, malah kekecilan juga ini..."
7629729105152688904,2026-04-17T14:05:52.000Z,33,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629729105152688904,scraping_tiktok,euchenco__444,[Sticker] kakanya pas buka ompreng:
7639623977455534855,2026-05-14T06:03:04.000Z,32,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639623977455534855,scraping_tiktok,yawnnov,menu apaan ini anj ga menarik bgt 😭
7638065285530206993,2026-05-10T01:14:52.000Z,12,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7638065285530206993,scraping_tiktok,user888889991_,Ceking bgt njr menu nya
7639358839330915080,2026-05-13T12:54:08.000Z,28,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639358839330915080,scraping_tiktok,yuuweirdo,[Sticker] tipiss syekalii kaka
7628385461774320405,2026-04-13T23:12:12.000Z,61,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628385461774320405,scraping_tiktok,n4yvt.art,pemborosan packaging💜
7629358961963451143,2026-04-16T14:09:27.000Z,31,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629358961963451143,scraping_tiktok,maxieeq,Abis makan : I feel so skinny💜
7630062055618691847,2026-04-18T11:37:54.000Z,9,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7630062055618691847,scraping_tiktok,min9yuukm,cuma geli geli lambung
7628468345889964820,2026-04-14T04:33:39.000Z,81277,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628468345889964820,scraping_tiktok,kyyzxtoraa,lambung: aw besti aw
7628438094426227474,2026-04-14T02:36:09.000Z,17441,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628438094426227474,scraping_tiktok,starlucht12,satu sekolah auto diet 💜
7639250563080127239,2026-05-13T05:54:03.000Z,3124,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639250563080127239,scraping_tiktok,azarexsa,ITU APAAN RAMPING BGT 😭
7628223580187427602,2026-04-13T12:43:38.000Z,5268,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628223580187427602,scraping_tiktok,y4yaaio,lambung : ala keri keri keri
7628617896151909128,2026-04-14T14:13:47.000Z,203,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628617896151909128,scraping_tiktok,h4ttaqie,"gua muak banget sama telor, bisa bisa bisulan"
7629320105558459153,2026-04-16T11:38:51.000Z,295,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629320105558459153,scraping_tiktok,mirafebriyantii,ini mbg ku guys
7628518655937331988,2026-04-14T07:48:49.000Z,2276,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628518655937331988,scraping_tiktok,keii_yuu10,[Sticker] yg buah naga rasakan :
7629339081277031175,2026-04-16T12:52:19.000Z,423,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629339081277031175,scraping_tiktok,.i5l12,Sementara itu di superindo
7628579081600369428,2026-04-14T11:43:08.000Z,166,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628579081600369428,scraping_tiktok,dlnpt3,menurut kalian ini gimna?
7629263270410732308,2026-04-16T07:58:11.000Z,974,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629263270410732308,scraping_tiktok,gggyyuuuuuuuu,enakn't
7628534622284514055,2026-04-14T08:50:37.000Z,476,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628534622284514055,scraping_tiktok,bumaw916,ini yg dananya triliunan 😂
7639731471947039504,2026-05-14T13:00:04.000Z,51,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639731471947039504,scraping_tiktok,ryuu.uu31,[Sticker] insyaallah nanti kyk gini💜
7639734174946099969,2026-05-14T13:10:39.000Z,8,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639734174946099969,scraping_tiktok,lintingannnn,embege
7628583143344292629,2026-04-14T11:58:58.000Z,25,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628583143344292629,scraping_tiktok,fuorsaken,Assalamualaikum
7629684382370710280,2026-04-17T11:12:16.000Z,9,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629684382370710280,scraping_tiktok,nanaxixi11,mantap g nih
7628207619970220808,2026-04-13T11:41:38.000Z,325,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628207619970220808,scraping_tiktok,dronxshs,tenan pora buset😭
7628832282132333330,2026-04-15T04:05:45.000Z,6,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628832282132333330,scraping_tiktok,ye.zaa8,nihhhh
7628636891634369301,2026-04-14T15:27:31.000Z,20,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628636891634369301,scraping_tiktok,noelle_car,dimsum pake nasi guys
7628488479017599752,2026-04-14T05:51:31.000Z,11,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628488479017599752,scraping_tiktok,rendraa226,kalo ini apa kak
7628485577101755157,2026-04-14T05:40:27.000Z,13,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628485577101755157,scraping_tiktok,0ocianiracle,ini gimana?
7628602751224759047,2026-04-14T13:14:59.000Z,23,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628602751224759047,scraping_tiktok,hirooo137,alhamdulillah bgt di aku ada dimas mentai 🥹
7628448334840480533,2026-04-14T03:15:57.000Z,137,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628448334840480533,scraping_tiktok,c.cracker_,[Sticker] kondisi kakanya
7629305101357794068,2026-04-16T10:40:28.000Z,257,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629305101357794068,scraping_tiktok,rossie_syaviraa,teriyaki tpi kyk wetfood 😭
7628606419419284244,2026-04-14T13:29:11.000Z,23,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628606419419284244,scraping_tiktok,zurasukasawit,[Sticker] yg lapar:
7629601761502200594,2026-04-17T05:51:41.000Z,25,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7629601761502200594,scraping_tiktok,user5959541,[Sticker] sppg nya
7639543337335194389,2026-05-14T00:50:19.000Z,44,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7639543337335194389,scraping_tiktok,plucherys,mbgnya perlu di beri mbg
7637572890125533968,2026-05-08T17:24:01.000Z,28,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7637572890125533968,scraping_tiktok,aotypino,bersyukur sesungguhnya 🥰
7628583310239138567,2026-04-14T11:59:30.000Z,13,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628583310239138567,scraping_tiktok,dianacinta_mo,lambung:kaya ada yang lewat
7628195200025133831,2026-04-13T10:53:27.000Z,20,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901,https://www.tiktok.com/@na_nasgor123/video/7628177588770458901?commentId=7628195200025133831,scraping_tiktok,strees_canti2,[Sticker] di-dikit banget
