id,timestamp,likesCount,postUrl,commentUrl,source_file,ownerUsername,text
7639677057139737364,2026-05-14T09:29:02.000Z,490,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639677057139737364,scraping_tiktok,raehanamyzuki,tapi dengan adanya mbg mengurangi pengangguran bang
7639525129764684564,2026-05-13T23:45:55.000Z,47,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639525129764684564,scraping_tiktok,anggursodikin1,"belajar dalam keadaan lapar mana bisa masuk pelajaran
kalo udah kenyang baru semangat belajar"
7639699432984544020,2026-05-14T10:55:51.000Z,29,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639699432984544020,scraping_tiktok,user9941033565939,dengan adanya program MBG itu mengurangi pengangguran
7640355145586885384,2026-05-16T05:20:15.000Z,48,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640355145586885384,scraping_tiktok,yogi.pramana97,saya nggak setuju mbg dihendikan 🙏
7641013731229745921,2026-05-17T23:56:12.000Z,6,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7641013731229745921,scraping_tiktok,crescentmup,jangan anjir gue mau ngelamar kesana
7640925803647271700,2026-05-17T18:14:44.000Z,10,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640925803647271700,scraping_tiktok,hantumal4m,"saya berhasil nabung 1,2 juta perbulan karna mbg🙏"
7639718650585187080,2026-05-14T12:10:22.000Z,7,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639718650585187080,scraping_tiktok,khaikal71,mbg bukan gratis bang itu hasil pajak
7640012042268082952,2026-05-15T07:08:59.000Z,6,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640012042268082952,scraping_tiktok,qisma_humaira,kpn mbg dihentikan ya
7640046498587460359,2026-05-15T09:22:35.000Z,8,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640046498587460359,scraping_tiktok,royhan.alfarizi0,Buat rakyat apa buat penjabat ?
7639710286295368469,2026-05-14T11:37:57.000Z,5,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639710286295368469,scraping_tiktok,jfry_006,"aku ngelamar mbg susahnya minta ampun, banyak sekali persyaratan yang harus di butuhkan"
7639373567021220625,2026-05-13T13:51:15.000Z,6,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639373567021220625,scraping_tiktok,lliik30,lagu lama ah
7639796589985809170,2026-05-14T17:12:48.000Z,5303,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639796589985809170,scraping_tiktok,hto056,Program paling ga guna
7639523134252548885,2026-05-13T23:31:52.000Z,11420,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639523134252548885,scraping_tiktok,chikal.234,setuju.... mending kesehatan gratis dan pendidikan gratis
7639743580801925909,2026-05-14T13:47:08.000Z,1481,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639743580801925909,scraping_tiktok,irwansyahsarikoll,setuju sekolah geratis yang penting👍
7640010050388493063,2026-05-15T07:01:12.000Z,519,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640010050388493063,scraping_tiktok,kayloov,"mbg baguss, cumaa masalahnya negaraa ini Masi berkembang Masi banyak pr yang lebih penting daripada mbg"
7639537233707647760,2026-05-14T00:27:02.000Z,746,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639537233707647760,scraping_tiktok,septianagil1,program apa aja klo gk amanah sama aja
7639561070164607764,2026-05-14T01:59:05.000Z,166,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639561070164607764,scraping_tiktok,admrzy_,Naikkan gaji guru aja
7639411859090670343,2026-05-13T16:19:49.000Z,101,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639411859090670343,scraping_tiktok,mode.sad2239,"gak semua anak bisa sarapan dan makan siang , saya juga pernah sekolah tidak sarapan dan makanan siang , karna orang tua saya tidak punya ekonomi yang cukup"
7639956243985744656,2026-05-15T03:33:08.000Z,25,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639956243985744656,scraping_tiktok,ar_iy,"tapi program mbg sangat tepat jika disalurkan tepat sasaran. bukan program mbg dihentikan, namun perlu di evaluasi lagi untuk tidak semua sekolah disalurkan mbg, contohnya tdk untuk sekolah swasta berbayar, dan atau untuk sekolah yg berada didaerah masyarkat mampu"
7640690042679231253,2026-05-17T02:59:57.000Z,92,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640690042679231253,scraping_tiktok,arul_n3,"mending sekolah geratis BPJS di aktifkan ,kasihan para lansia yg butuh pengobatan tiba2 dan tiba2 BPJS ngk aktif"
7639980941088244498,2026-05-15T05:08:18.000Z,92,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639980941088244498,scraping_tiktok,muhammadhafizan329,mending buat pendidikan dan kesehatan gratis.
7639558255329575698,2026-05-14T01:48:07.000Z,82,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7639558255329575698,scraping_tiktok,dom_aja2,"pdhal yg lebih penting itu Pendidikan dan kesehatan,krna di Indonesia masih jauh dari kata sempurna 2 progam tersebut 🥺"
7640107122190287636,2026-05-15T13:17:57.000Z,16,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640107122190287636,scraping_tiktok,cuma13_,"MBG tetap harus jalan tapi harus kembali ke fokus utama yakni masalah ""stunting"", fokuskan ke provinsi yang tinggi stunting bukan ke semua provinsi"
7640882023963591442,2026-05-17T15:24:49.000Z,21,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640882023963591442,scraping_tiktok,hamba.allah13829,"setuju gue, mending sembako murah aja 😭"
7640453514678747912,2026-05-16T11:42:03.000Z,16,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231,https://www.tiktok.com/@growthmotion.id/video/7639228546753236231?commentId=7640453514678747912,scraping_tiktok,ramadanaalya,Sepakat bangett bangetttt
